tag	treeid	stemtag	spcode	quadrat	gx	gy	dbh	codes	hom	date
1567	11918	1	pignut hickory	I	265.2	191.2	NA	S;D	1.3	2014-06-27
1566	11919	1	red maple	I	266.1	194.8	4	M	1.3	2014-06-27
1569	11920	1	red maple	I	266.3	193.3	10.1	M	1.3	2014-06-27
1568	11921	1	sassafras	I	266.5	191.3	11.5	M	1.3	2014-06-27
1571	11922	1	red maple	I	269	194.2	9.4	M	1.3	2014-06-27
1570	11923	1	black cherry	I	269.8	195	NA	S;D	1.3	2014-06-27
173	11924	1	black/red oak hybrid	I	269.9	193.8	41.6	M	1.3	2014-06-27
1573	11925	1	red maple	I	273.6	190.4	10.7	M	1.3	2014-06-27
14533	32643	1	red maple	I	274.2	191.2	2.1	M	1.3	2014-06-27
1575	11927	1	serviceberry	I	277.4	194.8	10.2	M	1.3	2014-06-27
1575	11927	2	serviceberry	I	277.4	194.8	6.2		1.3	2014-06-27
1576	11928	1	black cherry	I	277.7	191.6	NA	S;D	1.3	2014-06-27
1577	11929	1	black cherry	I	278.5	192.3	15.2	M	1.3	2014-06-27
1578	11930	1	serviceberry	I	280.9	191.6	5	M	1.3	2014-06-27
1579	11931	1	black oak	I	281	190.7	57.1	M	1.3	2014-06-27
1581	11932	1	white oak	I	281.3	191.8	10.4	M	1.3	2014-06-27
14535	32644	1	serviceberry	I	281.9	191.8	2.7	M	1.3	2014-06-27
14534	32645	1	american elm	I	281.9	193	2.8	M	1.3	2014-06-27
1582	11933	1	serviceberry	I	281.9	192.2	5.1	M	1.3	2014-06-27
1583	11934	1	red maple	I	282.6	193.6	7.7	M	1.3	2014-06-27
1584	11936	1	black cherry	I	284.6	191.7	NA	S;D	1.3	2014-06-27
1587	11937	1	black cherry	I	285.4	192.05	NA	S;D	1.3	2014-06-27
1588	11938	1	red maple	I	285.7	193.14	7.1	M	1.3	2014-06-27
1586	11939	1	black oak	I	285.9	191.3	53.4	M	1.3	2014-06-27
14536	32646	1	serviceberry	I	286.3	195	2.4	M	1.3	2014-06-27
1585	11940	1	red maple	I	286.9	190.6	4.9	M	1.3	2014-06-27
1590	11941	1	red maple	I	287.6	190.64	7.4	M	1.3	2014-06-27
1589	11942	1	black cherry	I	288.8	192.37	NA	S;D	1.3	2014-06-27
1591	11943	1	black/red oak hybrid	I	289.2	190.1	63.3	M	1.3	2014-06-27
1592	11944	1	red maple	I	289.7	191.1	5.1	M	1.3	2014-06-27
640	16867	1	witch hazel	I	290	194.4	4.3	M	1.3	2014-06-27
640	16867	2	witch hazel	I	290	194.4	3.2		1.3	2014-06-27
640	16867	3	witch hazel	I	290	194.4	2.5		1.3	2014-06-27
640	16867	4	witch hazel	I	290	194.4	1.3		1.3	2014-06-27
1594	11945	1	black oak	I	290.3	194.1	43.7	M	1.3	2014-06-27
1598	11946	1	black cherry	I	290.5	194.7	NA	D	1.3	2014-06-27
1595	11947	1	american elm	I	291.1	192.9	8.9	M	1.3	2014-06-27
14537	16868	1	witch hazel	I	292.5	193.9	1.1	R;M	1.3	2014-06-27
14538	32647	1	red maple	I	293.2	192.4	2.6	M	1.3	2014-06-27
14539	32648	1	witch hazel	I	293.4	192.4	1.6	M	1.3	2014-06-27
1599	11949	1	red maple	I	294.8	194.09	14.2	M	1.3	2014-06-27
14540	32649	1	witch hazel	I	295.2	192	1.7	M	1.3	2014-06-27
1600	11950	1	serviceberry	I	295.3	191.35	5.6	M	1.3	2014-06-27
14541	32650	1	american elm	I	296.8	193.3	2.4	M	1.3	2014-06-27
14542	32651	1	red maple	I	297.2	193.7	3	M	1.3	2014-06-27
1597	11951	1	red maple	I	298.9	190.1	9.6	M	1.3	2014-06-27
14543	32652	1	witch hazel	I	300	190.9	2.3	M	1.3	2014-06-27
13507	32267	1	flowering dogwood	I	201.3	115.5	3.6	M	1.3	2014-06-26
8047	10891	1	white oak	I	203	115.9	56.6	M	1.3	2014-06-26
8046	10892	1	flowering dogwood	I	203.9	115.8	5.1	M	1.3	2014-06-26
8045	10893	1	black cherry	I	204.2	116.5	4.1	M	1.3	2014-06-26
2770	16814	1	serviceberry	I	204.2	116.2	4.2	M	1.3	2014-06-26
8043	10894	1	black cherry	I	205.9	119.4	8.3	M	1.3	2014-06-26
8044	10895	1	black cherry	I	206.9	115.1	6	M	1.3	2014-06-26
8042	10896	1	black cherry	I	208.2	116.7	4.6	M	1.3	2014-06-26
8041	10897	1	black cherry	I	211.6	118.4	6.5	M	1.3	2014-06-26
8039	10898	1	red maple	I	212.8	115.7	7.2	M	1.3	2014-06-26
8040	10899	1	black cherry	I	212.9	119.6	16.7	M	1.3	2014-06-26
8038	10900	1	red maple	I	216.2	119.4	13.9	M	1.3	2014-06-26
8037	10901	1	pignut hickory	I	217.4	116.1	13.1	M	1.3	2014-06-26
8036	10902	1	black cherry	I	217.6	115.6	9.8	M	1.3	2014-06-26
8035	10903	1	black cherry	I	217.8	119.7	3.7	M	1.3	2014-06-26
13508	32268	1	red maple	I	218.2	115.1	2.6	M	1.3	2014-06-26
8034	10904	1	black cherry	I	219.1	118.7	6.9	M	1.3	2014-06-26
8033	10905	1	black cherry	I	219.6	117.5	NA	S;D	1.3	2014-06-26
8032	10906	1	red maple	I	219.7	119.6	10.5	M	1.3	2014-06-26
8031	10907	1	black cherry	I	224.5	117	14.1	M	1.3	2014-06-26
8030	10908	1	serviceberry	I	226.7	117	3.8	M	1.3	2014-06-26
8029	10909	1	witch hazel	I	228.2	116.1	6.2	M	1.3	2014-06-26
8029	10909	2	witch hazel	I	228.2	116.1	1.6		1.3	2014-06-26
8029	10909	3	witch hazel	I	228.2	116.1	3.2		1.3	2014-06-26
8029	10909	4	witch hazel	I	228.2	116.1	2.3		1.3	2014-06-26
13509	32269	1	autumn olive	I	229.8	119.4	1.8	M	1.3	2014-06-26
8027	10911	1	witch hazel	I	231	115.6	3.7	M	1.3	2014-06-26
8027	10911	2	witch hazel	I	231	115.6	2.6		1.3	2014-06-26
8027	10911	3	witch hazel	I	231	115.6	1.7		1.3	2014-06-26
8026	10912	1	black cherry	I	231.5	116.4	7.6	M	1.3	2014-06-26
8025	10913	1	white oak	I	232.2	115.6	37.8	M	1.3	2014-06-26
8024	10914	1	white oak	I	234	118.8	56	M	1.3	2014-06-26
13510	32270	1	autumn olive	I	234.6	115	1.1	M	1.3	2014-06-26
13510	32270	2	autumn olive	I	234.6	115	1		1.3	2014-06-26
8023	10915	1	black cherry	I	234.8	117.3	8.4	M	1.3	2014-06-26
13511	32271	1	serviceberry	I	238.6	117.3	1.7	M	1.3	2014-06-26
8022	10916	1	black cherry	I	238.6	118.5	4.9	M	1.3	2014-06-26
8021	10917	1	black cherry	I	240.2	119.6	4.6	M	1.3	2014-06-26
13512	32272	1	autumn olive	I	240.6	115.8	1.7	M	1.3	2014-06-26
13512	32272	2	autumn olive	I	240.6	115.8	1.7		1.3	2014-06-26
13512	32272	3	autumn olive	I	240.6	115.8	1.6		1.3	2014-06-26
8020	10918	1	black cherry	I	241.6	117.7	NA	S;D	1.3	2014-06-26
13513	32273	1	black cherry	I	242.3	120.2	3.2	M	1.3	2014-06-26
8019	10919	1	black cherry	I	242.8	117	6	M	1.3	2014-06-26
8018	10920	1	flowering dogwood	I	243.6	119.6	7.1	M	1.3	2014-06-26
1856	10921	1	red maple	I	246.6	115.4	33.9	M	1.3	2014-06-26
8017	10922	1	flowering dogwood	I	247.1	119.3	4.3	M	1.3	2014-06-26
695	10923	1	white oak	I	248.8	118	47.1	M	1.3	2014-06-26
13514	32274	1	autumn olive	I	249.8	115	1.1	M	1.3	2014-06-26
13515	32275	1	witch hazel	I	250.7	119.3	1.6	M	1.3	2014-06-26
13515	32275	2	witch hazel	I	250.7	119.3	1.4		1.3	2014-06-26
13516	32276	1	serviceberry	I	254.5	119.6	1.1	M	1.3	2014-06-26
8014	10925	1	red maple	I	255.8	119.6	27.7	M	1.3	2014-06-26
8014	10925	2	red maple	I	255.8	119.6	9.6		1.3	2014-06-26
8013	10926	1	red maple	I	258.6	117.8	30.7	M	1.3	2014-06-26
693	10927	1	witch hazel	I	264.1	117	4.7	M	1.3	2014-06-26
693	10927	2	witch hazel	I	264.1	117	3.5		1.3	2014-06-26
693	10927	3	witch hazel	I	264.1	117	2.5		1.3	2014-06-26
693	10927	4	witch hazel	I	264.1	117	1.8		1.3	2014-06-26
693	10927	5	witch hazel	I	264.1	117	1.2		1.3	2014-06-26
693	10927	6	witch hazel	I	264.1	117	1.1		1.3	2014-06-26
13517	32277	1	witch hazel	I	265.7	116.9	2.3	M	1.3	2014-06-26
13517	32277	2	witch hazel	I	265.7	116.9	2.2		1.3	2014-06-26
13518	32278	1	red maple	I	266	117.9	2.9	M	1.3	2014-06-26
8011	10928	1	witch hazel	I	267.1	119.3	4.1	M	1.3	2014-06-26
8011	10928	2	witch hazel	I	267.1	119.3	2.8		1.3	2014-06-26
8011	10928	3	witch hazel	I	267.1	119.3	1.8		1.3	2014-06-26
8011	10928	4	witch hazel	I	267.1	119.3	2.6		1.3	2014-06-26
8010	10929	1	witch hazel	I	269	119	4.9	M	1.3	2014-06-26
8010	10929	2	witch hazel	I	269	119	4		1.3	2014-06-26
8010	10929	3	witch hazel	I	269	119	2.8		1.3	2014-06-26
8010	10929	4	witch hazel	I	269	119	2.5		1.3	2014-06-26
13519	32279	1	witch hazel	I	269.5	119.2	2.5	M	1.3	2014-06-26
694	10930	1	witch hazel	I	270.6	117.5	3.6	M	1.3	2014-06-26
8009	10931	1	serviceberry	I	270.6	115.1	4.5	M	1.3	2014-06-26
694	10930	2	witch hazel	I	270.6	117.5	1.5		1.3	2014-06-26
694	10930	3	witch hazel	I	270.6	117.5	1.5		1.3	2014-06-26
800	10932	1	pignut hickory	I	272.2	117.4	52.4	M	1.3	2014-06-26
8006	10933	1	witch hazel	I	273.3	118.5	2	R;M	1.3	2014-06-26
8006	10933	2	witch hazel	I	273.3	118.5	3		1.3	2014-06-26
8006	10933	3	witch hazel	I	273.3	118.5	1.6		1.3	2014-06-26
8005	10934	1	black cherry	I	274.6	117	12.4	M	1.3	2014-06-26
8003	10936	1	red maple	I	277.3	117	6.3	M	1.3	2014-06-26
8001	10938	1	red maple	I	278.7	115.5	4.1	M	1.3	2014-06-26
1099	10939	1	serviceberry	I	279.3	118.3	5	M	1.3	2014-06-26
1100	10940	1	red maple	I	279.3	117.3	12.3	M	1.3	2014-06-26
1098	10941	1	red maple	I	280.3	115.2	4.2	M	1.3	2014-06-26
13520	32280	1	red maple	I	281	118.5	3.4	M	1.3	2014-06-26
1097	10942	1	red maple	I	281.7	119.5	10	M	1.3	2014-06-26
1096	10943	1	red maple	I	281.9	117.8	7.6	M	1.3	2014-06-26
1095	10944	1	red maple	I	282.6	119.5	4.1	M	1.3	2014-06-26
13521	32281	1	red maple	I	282.7	118	2.5	M	1.3	2014-06-26
691	32282	1	red maple	I	283.6	119.1	3.6	M	1.3	2014-06-26
1093	10945	1	red maple	I	284.1	118.8	NA	S;D	1.3	2014-06-26
13522	32283	1	red maple	I	284.3	120	2	M	1.3	2014-06-26
1094	10946	1	red maple	I	284.4	119.4	10	M	1.3	2014-06-26
700	10947	1	pignut hickory	I	285.2	115.9	40.8	M	1.3	2014-06-26
13523	32284	1	red maple	I	286.2	119.9	3.1	M	1.3	2014-06-26
13524	32285	1	witch hazel	I	291.3	115.9	2.1	M	1.3	2014-06-26
13524	32285	2	witch hazel	I	291.3	115.9	1.8		1.3	2014-06-26
1091	10948	1	red maple	I	291.5	119.5	13.1	M	1.3	2014-06-26
1090	10949	1	red maple	I	293.3	118.4	7.7	M	1.3	2014-06-26
13525	32286	1	witch hazel	I	298	117.4	1.6	M	1.3	2014-06-26
8458	10950	1	black cherry	I	200.9	111.7	12.8	M	1.3	2014-06-26
8459	10951	1	white oak	I	201.5	110.6	57.6	M	1.3	2014-06-26
8460	10952	1	flowering dogwood	I	201.9	110.2	3.8	M	1.3	2014-06-26
8457	10953	1	black cherry	I	202.2	113.3	11.4	M	1.3	2014-06-26
13543	32287	1	autumn olive	I	202.7	113	2.8	M	1.3	2014-06-26
13543	32287	2	autumn olive	I	202.7	113	1.8		1.3	2014-06-26
13543	32287	3	autumn olive	I	202.7	113	2.3		1.3	2014-06-26
13542	32288	1	black cherry	I	206.7	112.8	3.4	M	1.3	2014-06-26
8456	10954	1	pignut hickory	I	206.8	110.9	9.4	M	1.3	2014-06-26
13541	32289	1	autumn olive	I	207.2	112.8	1.2	M	1.3	2014-06-26
8455	10955	1	black cherry	I	208.2	114.5	9.9	M	1.3	2014-06-26
532	10956	1	white oak	I	208.7	114	59.4	M	1.3	2014-06-26
8453	10957	1	black cherry	I	209.7	112	NA	S;D	1.3	2014-06-26
13540	32290	1	autumn olive	I	211.5	112.7	1.1	M	1.3	2014-06-26
8452	10958	1	black cherry	I	212.3	114	NA	S;D	1.3	2014-06-26
13539	32291	1	autumn olive	I	212.5	111.3	1.1	M	1.3	2014-06-26
8451	10959	1	red maple	I	213.5	113.6	6	M	1.3	2014-06-26
8450	10960	1	serviceberry	I	214.8	110.6	4.8	M	1.3	2014-06-26
8449	10961	1	red maple	I	214.8	113.3	5.1	M	1.3	2014-06-26
8448	10962	1	red maple	I	214.9	113.6	17.3	M	1.3	2014-06-26
8447	10963	1	black cherry	I	217.1	112.1	5.9	M	1.3	2014-06-26
13538	32292	1	serviceberry	I	220	113.8	1.5	M	1.3	2014-06-26
8446	10964	1	autumn olive	I	220.6	110.6	3.3	R;M	1.3	2014-06-26
8446	10964	2	autumn olive	I	220.6	110.6	2.4		1.3	2014-06-26
8446	10964	3	autumn olive	I	220.6	110.6	1.6		1.3	2014-06-26
8446	10964	4	autumn olive	I	220.6	110.6	1.7		1.3	2014-06-26
8445	10965	1	pignut hickory	I	221.9	112	13.7	M	1.3	2014-06-26
13537	32293	1	serviceberry	I	222	112.3	1.3	M	1.3	2014-06-26
8443	10966	1	red maple	I	223.2	111.1	NA	D	1.3	2014-06-26
8444	10967	1	red maple	I	223.6	114.5	13.3	M	1.3	2014-06-26
8444	10967	2	red maple	I	223.6	114.5	5.8		1.3	2014-06-26
8442	10968	1	red maple	I	225.1	110.1	14.4	M	1.3	2014-06-26
8162	10969	1	black cherry	I	226.6	114.8	NA	S;D	1.3	2014-06-26
8441	10970	1	flowering dogwood	I	227.1	110.5	NA	D	1.3	2014-06-26
8440	10971	1	black cherry	I	228.1	114.1	4.6	M	1.3	2014-06-26
8439	10972	1	black cherry	I	228.1	112.1	6.9	M	1.3	2014-06-26
8436	10973	1	black cherry	I	229.4	110.2	NA	S;D	1.3	2014-06-26
8437	10975	1	red maple	I	229.4	112.8	8	M	1.3	2014-06-26
13536	32294	1	serviceberry	I	229.8	113.3	2.6	M	1.3	2014-06-26
8435	10976	1	pignut hickory	I	234.3	112.6	9	M	1.3	2014-06-26
8434	10977	1	black cherry	I	237	111	11.9	M	1.3	2014-06-26
8433	10978	1	black cherry	I	238	110.1	10	M	1.3	2014-06-26
533	10979	1	white oak	I	238.7	114.8	53.3	M	1.3	2014-06-26
8431	10980	1	black cherry	I	239.4	113.5	4.7	M	1.3	2014-06-26
8430	10981	1	black cherry	I	241.2	110.5	3.7	M	1.3	2014-06-26
5424	16815	1	black cherry	I	241.7	114.7	3.9	M	1.3	2014-06-26
8428	10983	1	white oak	I	251.9	111.7	31.6	M	1.3	2014-06-26
8427	10984	1	black cherry	I	252.1	114.1	9.3	M	1.3	2014-06-26
8426	10985	1	black cherry	I	256.7	113.4	15.1	M	1.3	2014-06-26
8425	10986	1	white oak	I	259.1	112.3	39.5	M	1.3	2014-06-26
8424	10987	1	black cherry	I	262.2	111.5	22.2	M	1.3	2014-06-26
8720	10988	1	pignut hickory	I	264	114.8	41.6	M	1.3	2014-06-26
13535	32295	1	autumn olive	I	264.3	114.5	1.2	M	1.3	2014-06-26
13534	32296	1	witch hazel	I	264.3	114.2	1.6	M	1.3	2014-06-26
13534	32296	2	witch hazel	I	264.3	114.2	1.1		1.3	2014-06-26
505	10989	1	white oak	I	265.3	110.8	39.4	M	1.3	2014-06-26
8421	10990	1	red maple	I	266.2	111.1	24.4	M	1.3	2014-06-26
13533	32297	1	witch hazel	I	266.4	113.9	3.4	M	1.3	2014-06-26
13533	32297	2	witch hazel	I	266.4	113.9	3.1		1.3	2014-06-26
13533	32297	3	witch hazel	I	266.4	113.9	1.3		1.3	2014-06-26
8420	10991	1	american basswood	I	271.8	113.1	11.5	M	1.3	2014-06-26
13532	32298	1	red maple	I	274	114	2.3	M	1.3	2014-06-26
8418	10992	1	red maple	I	274.7	111.9	6.4	M	1.3	2014-06-26
8417	10993	1	flowering dogwood	I	275	111.1	5.8	M	1.3	2014-06-26
8416	10994	1	red maple	I	275.6	112.6	4.1	M	1.3	2014-06-26
8419	10995	1	red maple	I	275.7	114.7	5.1	M	1.3	2014-06-26
8415	10996	1	red maple	I	276.5	112.6	5.5	M	1.3	2014-06-26
8413	10997	1	red maple	I	277.6	113.5	5.1	M	1.3	2014-06-26
8414	10998	1	pignut hickory	I	278.4	114.7	20	M	1.3	2014-06-26
8412	10999	1	red maple	I	278.6	112.2	6.7	M	1.3	2014-06-26
8411	11000	1	red maple	I	279.1	111.4	3.9	M	1.3	2014-06-26
8410	11001	1	red maple	I	279.2	111.4	6.4	M	1.3	2014-06-26
8409	11002	1	red maple	I	279.8	112.8	5.3	M	1.3	2014-06-26
8407	11003	1	red maple	I	281.3	110	4.3	M	1.3	2014-06-26
8408	11004	1	red maple	I	282.2	114.1	6.2	M	1.3	2014-06-26
8406	11005	1	red maple	I	282.6	110.4	4.4	M	1.3	2014-06-26
8405	11006	1	pignut hickory	I	282.8	112.5	23.8	M	1.3	2014-06-26
13531	32300	1	red maple	I	282.9	115	2.6	M	1.3	2014-06-26
13530	32301	1	witch hazel	I	283.7	112.8	3.1	M	1.3	2014-06-26
13530	32301	2	witch hazel	I	283.7	112.8	2.4		1.3	2014-06-26
13529	32302	1	serviceberry	I	284.6	112.6	2.8	M	1.3	2014-06-26
13528	32303	1	witch hazel	I	285.5	113.8	1	M	1.3	2014-06-26
8404	11007	1	red maple	I	286.9	111.8	7.4	M	1.3	2014-06-26
8403	11008	1	witch hazel	I	287	113.1	6.4	M	1.3	2014-06-26
8403	11008	2	witch hazel	I	287	113.1	4.6		1.3	2014-06-26
8403	11008	3	witch hazel	I	287	113.1	2		1.3	2014-06-26
13527	32304	1	red maple	I	287.2	112	3.4	M	1.3	2014-06-26
2846	11009	1	american basswood	I	295.6	114	52.9	M	1.3	2014-06-26
13526	32305	1	autumn olive	I	296.5	111.2	1.1	M	1.3	2014-06-26
5353	16816	1	black cherry	I	202.8	126.2	3.6	M	1.3	2014-06-26
14527	32306	1	red maple	I	204.4	127	3.1	M	1.3	2014-06-26
191	11011	1	white oak	I	206.6	126.7	56.2	M	1.3	2014-06-26
8152	11012	1	red maple	I	207.8	128.8	9.4	M	1.3	2014-06-26
8150	11013	1	black cherry	I	211.2	126.2	10.9	M	1.3	2014-06-26
8151	11014	1	black cherry	I	211.2	127.5	16.1	M	1.3	2014-06-26
8149	11015	1	black cherry	I	212.9	127	NA	S;D	1.3	2014-06-26
8148	11016	1	pignut hickory	I	213.4	127.3	34.2	M	1.3	2014-06-26
14526	32307	1	black cherry	I	215.2	129	2.1	M	1.3	2014-06-26
14525	32308	1	serviceberry	I	215.6	127.4	2.4	M	1.3	2014-06-26
8147	11017	1	black cherry	I	216.5	128	4.5	M	1.3	2014-06-26
169	11018	1	pignut hickory	I	216.9	129.6	36.1	M	1.3	2014-06-26
8145	11019	1	black cherry	I	217.8	127.5	6.3	M	1.3	2014-06-26
8144	11020	1	flowering dogwood	I	219.1	126.2	8.7	M	1.3	2014-06-26
14524	32309	1	red maple	I	221.2	125.7	3.2	M	1.3	2014-06-26
8142	11021	1	flowering dogwood	I	222.1	129.2	NA	S;D	1.3	2014-06-26
8143	11022	1	pignut hickory	I	222.3	126.9	17.8	M	1.3	2014-06-26
1534	16817	1	red maple	I	222.4	128.1	4.3	M	1.3	2014-06-26
8141	11023	1	red maple	I	223.5	126.1	6.6	M	1.3	2014-06-26
8140	11024	1	black cherry	I	224.7	129.6	NA	D	1.3	2014-06-26
14523	32310	1	serviceberry	I	225.2	130	1.5	M	1.3	2014-06-26
8139	11025	1	flowering dogwood	I	226.7	127.5	6.6	M	1.3	2014-06-26
8138	11026	1	red maple	I	229.5	128	27.2	M	1.3	2014-06-26
8137	11027	1	red maple	I	234.2	129.2	34.8	M	1.3	2014-06-26
8137	11027	2	red maple	I	234.2	129.2	3.6		1.3	2014-06-26
14522	32311	1	red maple	I	235.9	129.5	1.5	M	1.3	2014-06-26
14521	32312	1	serviceberry	I	236.6	125.9	1.3	M	1.3	2014-06-26
8136	11028	1	black cherry	I	242.6	126.5	6.6	M	1.3	2014-06-26
14520	32313	1	autumn olive	I	244	128.2	1.5	M	1.3	2014-06-26
14520	32313	2	autumn olive	I	244	128.2	1.2		1.3	2014-06-26
14520	32313	3	autumn olive	I	244	128.2	1.1		1.3	2014-06-26
14519	32314	1	autumn olive	I	244.7	127.8	1.1	M	1.3	2014-06-26
8135	11029	1	serviceberry	I	246.4	128.5	NA	D	1.3	2014-06-26
14518	32315	1	witch hazel	I	249.9	125.1	3.2	M	1.3	2014-06-26
8134	11030	1	pignut hickory	I	249.9	128.8	22.1	M	1.3	2014-06-26
14518	32315	2	witch hazel	I	249.9	125.1	3.1		1.3	2014-06-26
8104	11031	1	pignut hickory	I	251.6	128.3	42.5	M	1.3	2014-06-26
8132	11032	1	witch hazel	I	252.2	129.8	3.9	M	1.3	2014-06-26
14517	32316	1	witch hazel	I	252.3	127.9	1.1	M	1.3	2014-06-26
8131	11033	1	witch hazel	I	252.4	126	4.6	M	1.3	2014-06-26
8131	11033	2	witch hazel	I	252.4	126	3.7		1.3	2014-06-26
8131	11033	3	witch hazel	I	252.4	126	2.6		1.3	2014-06-26
8131	11033	4	witch hazel	I	252.4	126	2.1		1.3	2014-06-26
8131	11033	5	witch hazel	I	252.4	126	1.3		1.3	2014-06-26
768	16818	1	witch hazel	I	253.1	129.9	3.5	M	1.3	2014-06-26
8130	11034	1	witch hazel	I	255	128.5	3.5	M	1.3	2014-06-26
8130	11034	2	witch hazel	I	255	128.5	1.6		1.3	2014-06-26
8130	11034	3	witch hazel	I	255	128.5	2.7		1.3	2014-06-26
8130	11034	4	witch hazel	I	255	128.5	2.5		1.3	2014-06-26
8128	11035	1	witch hazel	I	257.6	128.5	4.1	M	1.3	2014-06-26
8128	11035	2	witch hazel	I	257.6	128.5	2.2		1.3	2014-06-26
8128	11035	3	witch hazel	I	257.6	128.5	3.5		1.3	2014-06-26
8128	11035	4	witch hazel	I	257.6	128.5	2.2		1.3	2014-06-26
8128	11035	5	witch hazel	I	257.6	128.5	2.1		1.3	2014-06-26
8129	11036	1	witch hazel	I	257.7	127.5	NA	S;D	1.3	2014-06-26
14516	32317	1	witch hazel	I	258.9	129.5	3	M	1.3	2014-06-26
4399	11037	1	american elm	I	259.5	125.4	4	M	1.3	2014-06-26
8127	11038	1	white oak	I	260.4	125.6	59.3	M	1.3	2014-06-26
14515	32318	1	witch hazel	I	261	126.7	2.9	M	1.3	2014-06-26
14515	32318	2	witch hazel	I	261	126.7	2.6		1.3	2014-06-26
14515	32318	3	witch hazel	I	261	126.7	2.1		1.3	2014-06-26
14514	32319	1	witch hazel	I	261.5	128.9	1.8	M	1.3	2014-06-26
14514	32319	2	witch hazel	I	261.5	128.9	1.4		1.3	2014-06-26
14514	32319	3	witch hazel	I	261.5	128.9	1.2		1.3	2014-06-26
8126	11039	1	witch hazel	I	263.2	127.1	5.5	M	1.3	2014-06-26
8126	11039	2	witch hazel	I	263.2	127.1	1.6		1.3	2014-06-26
8126	11039	3	witch hazel	I	263.2	127.1	1.4		1.3	2014-06-26
8125	11040	1	witch hazel	I	263.3	126.5	5.1	M	1.3	2014-06-26
8125	11040	2	witch hazel	I	263.3	126.5	1		1.3	2014-06-26
8125	11040	3	witch hazel	I	263.3	126.5	3.6		1.3	2014-06-26
8125	11040	4	witch hazel	I	263.3	126.5	3		1.3	2014-06-26
8125	11040	5	witch hazel	I	263.3	126.5	1.9		1.3	2014-06-26
8125	11040	6	witch hazel	I	263.3	126.5	1.4		1.3	2014-06-26
8124	11041	1	witch hazel	I	264.8	126.2	1.1	R;M	1.3	2014-06-26
14513	32320	1	witch hazel	I	266.8	130.2	3.2	M	1.3	2014-06-26
14513	32320	2	witch hazel	I	266.8	130.2	1.8		1.3	2014-06-26
8123	11042	1	witch hazel	I	269.6	125.1	2.2	R;M	1.3	2014-06-26
8123	11042	2	witch hazel	I	269.6	125.1	1.4		1.3	2014-06-26
8123	11042	3	witch hazel	I	269.6	125.1	1.7		1.3	2014-06-26
8123	11042	4	witch hazel	I	269.6	125.1	1.4		1.3	2014-06-26
14512	32321	1	witch hazel	I	270.3	126.7	3.3	M	1.3	2014-06-26
14512	32321	2	witch hazel	I	270.3	126.7	2.5		1.3	2014-06-26
14512	32321	3	witch hazel	I	270.3	126.7	1.5		1.3	2014-06-26
14512	32321	4	witch hazel	I	270.3	126.7	1.2		1.3	2014-06-26
14511	32322	1	witch hazel	I	270.4	127.5	1.3	M	1.3	2014-06-26
14510	32323	1	witch hazel	I	270.4	128.8	3	M	1.3	2014-06-26
14511	32322	2	witch hazel	I	270.4	127.5	1		1.3	2014-06-26
14510	32323	2	witch hazel	I	270.4	128.8	2.3		1.3	2014-06-26
14510	32323	3	witch hazel	I	270.4	128.8	2.6		1.3	2014-06-26
7418	11043	1	red maple	I	272.7	127.5	25.4	M	1.3	2014-06-26
8248	16819	1	witch hazel	I	275.8	125.9	3.6	M	1.3	2014-06-26
14509	32324	1	witch hazel	I	275.9	127.6	1.8	M	1.3	2014-06-26
8119	11044	1	witch hazel	I	276.3	127.5	4.7	M	1.3	2014-06-26
8121	11045	1	black cherry	I	276.3	126.3	58.2	M	1.3	2014-06-26
8119	11044	2	witch hazel	I	276.3	127.5	3.8		1.3	2014-06-26
8119	11044	3	witch hazel	I	276.3	127.5	1.8		1.3	2014-06-26
8119	11044	4	witch hazel	I	276.3	127.5	1.9		1.3	2014-06-26
8120	11046	1	witch hazel	I	276.4	125.2	1	R;M	1.3	2014-06-26
14508	32325	1	witch hazel	I	276.6	128.8	2.2	M	1.3	2014-06-26
14507	32326	1	witch hazel	I	277.2	127.6	3.6	M	1.3	2014-06-26
14507	32326	2	witch hazel	I	277.2	127.6	1		1.3	2014-06-26
8118	11047	1	witch hazel	I	277.7	125.3	4.6	M	1.3	2014-06-26
14506	16820	1	witch hazel	I	279.1	127.3	2.2	R;M	1.3	2014-06-26
14506	16820	2	witch hazel	I	279.1	127.3	1.1		1.3	2014-06-26
8117	11048	1	witch hazel	I	279.8	128	NA	S;D	1.3	2014-06-26
14504	32327	1	american basswood	I	282.1	129.1	3.4	M	1.3	2014-06-26
8116	11049	1	red maple	I	282.2	126.8	6.1	M	1.3	2014-06-26
14505	32328	1	red maple	I	282.4	128.3	1.8	M	1.3	2014-06-26
8113	11050	1	witch hazel	I	282.6	126.4	4.5	M	1.3	2014-06-26
8114	11051	1	red maple	I	282.7	129.5	5.8	M	1.3	2014-06-26
8115	11052	1	red maple	I	282.7	127.8	10.9	M	1.3	2014-06-26
8114	11051	2	red maple	I	282.7	129.5	3.5		1.3	2014-06-26
8114	11051	3	red maple	I	282.7	129.5	1		1.3	2014-06-26
8114	11051	4	red maple	I	282.7	129.5	1.2		1.3	2014-06-26
8107	11058	1	red maple	I	288.7	129	6.3	M	1.3	2014-06-26
8106	11059	1	black cherry	I	292.1	127.5	36.9	M	1.3	2014-06-26
8105	11060	1	red maple	I	292.9	125.5	35.4	M	1.3	2014-06-26
