tag	treeid	stemtag	spcode	quadrat	gx	gy	dbh	codes	hom	date
6260	18264	1	white oak	M	63.2	300	50.9	M	1.3	2007-07-01
6262	18265	1	black cherry	M	65.3	299.3	4.5	M	1.3	2007-07-01
6261	18266	1	black cherry	M	66.4	298.7	5.5	M	1.3	2007-07-01
6264	18267	1	black cherry	M	67.8	295.9	7.5	M	1.3	2007-07-01
6265	18268	1	black cherry	M	68.6	296.2	7.2	M	1.3	2007-07-01
6263	18269	1	red maple	M	69.1	299.7	8.2	M	1.3	2007-07-01
6266	18270	1	black cherry	M	71.6	298	6.7	M	1.3	2007-07-01
6268	18271	1	black cherry	M	73	295.9	3.7	M	1.3	2007-07-01
6269	18272	1	serviceberry	M	73.2	296.4	3.7	M	1.3	2007-07-01
6267	18273	1	sassafras	M	73.2	296.7	9.1	M	1.3	2007-07-01
6271	18274	1	white oak	M	74	296.9	55.3	M	1.3	2007-07-01
6270	18275	1	serviceberry	M	74.1	296.1	7.3	M	1.3	2007-07-01
6272	18276	1	sassafras	M	74.3	297.9	7.1	M	1.3	2007-07-01
6273	18277	1	black cherry	M	76.2	296.7	7.3	M	1.3	2007-07-01
6274	18278	1	serviceberry	M	79	299.6	3.3	M	1.3	2007-07-01
6276	18279	1	black cherry	M	79.1	295.2	3.6	M	1.3	2007-07-01
6275	18280	1	witch hazel	M	79.2	296.3	5	M	1.3	2007-07-01
6279	18281	1	black cherry	M	79.5	296.4	5.2	M	1.3	2007-07-01
6278	18282	1	black cherry	M	81.5	295.7	3.6	M	1.3	2007-07-01
6277	18283	1	black cherry	M	81.6	298.5	4.2	M	1.3	2007-07-01
93	18284	1	black oak	M	84.3	299.8	49.4	M	1.3	2007-07-01
92	18285	1	black cherry	M	85.6	299.5	14	M	1.3	2007-07-01
6281	18286	1	black cherry	M	86.1	297.2	7.5	M	1.3	2007-07-01
94	18287	1	black cherry	M	88.4	299.6	9.1	M	1.3	2007-07-01
6282	18288	1	black cherry	M	88.7	297.4	15.1	M	1.3	2007-07-01
6280	18289	1	red maple	M	89.7	299.9	4.6	M	1.3	2007-07-01
88	18290	1	black oak	M	90.6	299.3	48.6	M	1.3	2007-07-01
6283	18291	1	flowering dogwood	M	91.6	295.9	4.5	M	1.3	2007-07-01
87	18292	1	black cherry	M	93	299.5	8.5	M	1.3	2007-07-01
112	18293	1	red maple	M	93.9	298	6.3	M	1.3	2007-07-01
6284	18294	1	black cherry	M	97.3	297.3	15.8	M	1.3	2007-07-01
6285	18295	1	black cherry	M	99.1	295.4	12.4	M	1.3	2007-07-01
6152	18296	1	black cherry	M	1.1	294.8	5.9	M	1.3	2007-07-01
6153	18297	1	black cherry	M	2.2	294.8	10.7	M	1.3	2007-07-01
6154	18298	1	black cherry	M	3.6	290.6	3.2	M	1.3	2007-07-01
6155	18299	1	black cherry	M	4.8	293.4	3.2	M	1.3	2007-07-01
6156	18300	1	black cherry	M	7.4	292.4	9.9	M	1.3	2007-07-01
6157	18301	1	black cherry	M	7.7	291.1	5	M	1.3	2007-07-01
6158	18302	1	black cherry	M	9.7	293.7	8.2	M	1.3	2007-07-01
6159	18303	1	black/red oak hybrid	M	9.9	292.4	59.4	M	1.3	2007-07-01
6160	18304	1	black cherry	M	10.6	291.2	7.4	M	1.3	2007-07-01
6161	18305	1	black cherry	M	12.9	294.2	8.1	M	1.3	2007-07-01
6162	18306	1	red maple	M	14	290.2	9.8	M	1.3	2007-07-01
6163	18307	1	black cherry	M	16.1	293.9	9.2	M	1.3	2007-07-01
6164	18308	1	sassafras	M	17.6	292.4	7.4	M	1.3	2007-07-01
6165	18309	1	black oak	M	18.8	293	42.4	M	1.3	2007-07-01
6167	18310	1	black cherry	M	19.3	290.6	9.1	M	1.3	2007-07-01
6166	18311	1	black cherry	M	21.4	294.2	5.1	M	1.3	2007-07-01
6171	18312	1	black cherry	M	21.8	291	3.6	M	1.3	2007-07-01
6168	18313	1	white oak	M	22	293.2	37.4	M	1.3	2007-07-01
6170	18314	1	black cherry	M	22.7	291.9	5.9	M	1.3	2007-07-01
6169	18315	1	black cherry	M	23.2	294.3	5.7	M	1.3	2007-07-01
6172	18316	1	black cherry	M	25.3	293.7	5.1	M	1.3	2007-07-01
6173	18317	1	black cherry	M	25.9	291.1	4.8	M	1.3	2007-07-01
6174	18318	1	black cherry	M	29.8	294.7	5.4	M	1.3	2007-07-01
6175	18319	1	black cherry	M	30.3	295	6.4	M	1.3	2007-07-01
6176	18320	1	black cherry	M	31	290.2	11.7	M	1.3	2007-07-01
6177	18321	1	black cherry	M	33.4	294.5	10.7	M	1.3	2007-07-01
6179	18322	1	black oak	M	33.7	290.6	22.8	M	1.3	2007-07-01
6178	18323	1	black cherry	M	35.9	294.3	5.6	M	1.3	2007-07-01
6180	18324	1	black cherry	M	37.6	292.7	12.1	M	1.3	2007-07-01
6181	18325	1	black cherry	M	39.1	291.1	11.1	M	1.3	2007-07-01
6182	18326	1	black cherry	M	39.3	291	3.2	M	1.3	2007-07-01
6183	18327	1	black cherry	M	40.5	290.2	4	M	1.3	2007-07-01
6184	18328	1	black cherry	M	41.4	292.1	16.7	M	1.3	2007-07-01
6186	18329	1	black cherry	M	43.2	295	8.1	M	1.3	2007-07-01
6185	18330	1	black cherry	M	43.3	290.9	9	M	1.3	2007-07-01
6187	18331	1	black cherry	M	47.1	290.3	17.6	M	1.3	2007-07-01
6188	18332	1	black cherry	M	49.4	292.6	18.9	M	1.3	2007-07-01
6189	18333	1	black cherry	M	51.4	294.9	13.1	M	1.3	2007-07-01
6190	18334	1	black cherry	M	53.7	290.7	4.7	M	1.3	2007-07-01
7345	18335	1	black cherry	M	55.4	293.9	12.4	M	1.3	2007-07-01
6194	18336	1	black cherry	M	56.3	291.9	7.8	M	1.3	2007-07-01
6192	18337	1	black cherry	M	56.6	294.6	6.5	M	1.3	2007-07-01
6193	18338	1	white oak	M	56.9	293.8	46.2	M	1.3	2007-07-01
6195	18339	1	black cherry	M	58.2	291	4.2	M	1.3	2007-07-01
6196	18340	1	black cherry	M	58.7	294.1	3.8	M	1.3	2007-07-01
6197	18341	1	black cherry	M	63.2	292.8	6	M	1.3	2007-07-01
6198	18342	1	black cherry	M	63.3	292.3	6.7	M	1.3	2007-07-01
6199	18343	1	sassafras	M	65.1	294.9	10.1	M	1.3	2007-07-01
6200	18344	1	black oak	M	66.7	291.1	38.8	M	1.3	2007-07-01
6201	18345	1	black cherry	M	67.7	291.8	7.3	M	1.3	2007-07-01
6203	18346	1	white oak	M	73.4	291.1	53.3	M	1.3	2007-07-01
6202	18347	1	black cherry	M	74.6	294.8	4.8	M	1.3	2007-07-01
6205	18348	1	black cherry	M	75.3	290.7	4.4	M	1.3	2007-07-01
6204	18349	1	black cherry	M	75.7	294.3	4	M	1.3	2007-07-01
6206	18350	1	black cherry	M	78.4	293.8	9.5	M	1.3	2007-07-01
6207	18351	1	black cherry	M	79	291.9	3.9	M	1.3	2007-07-01
6209	18352	1	shagbark hickory	M	79.7	291.1	32.3	M	1.3	2007-07-01
6208	18353	1	black cherry	M	80.2	292.3	5.9	M	1.3	2007-07-01
6210	18354	1	white oak	M	82.7	290.8	49.6	M	1.3	2007-07-01
6211	18355	1	black cherry	M	83.5	290.7	7.3	M	1.3	2007-07-01
6212	18356	1	black cherry	M	84.5	294.6	5.3	M	1.3	2007-07-01
6213	18357	1	black cherry	M	86.3	293.1	10.8	M	1.3	2007-07-01
6215	18358	1	red maple	M	91.4	292.9	7.2	M	1.3	2007-07-01
6214	18359	1	black cherry	M	91.7	294.7	12.8	M	1.3	2007-07-01
6216	18360	1	witch hazel	M	93.3	291.7	5.2	M	1.3	2007-07-01
6217	18361	1	shagbark hickory	M	93.6	291.6	14.5	M	1.3	2007-07-01
6218	18362	1	witch hazel	M	94.1	290.4	4.7	M	1.3	2007-07-01
6219	18363	1	black cherry	M	95.4	290.2	9.6	M	1.3	2007-07-01
5224	17242	1	red maple	M	0.9	219.4	17.3	M	1.3	2007-07-01
5227	17243	1	red maple	M	1.3	215.8	13	M	1.3	2007-07-01
5226	17244	1	red maple	M	4.7	217.1	7.5	M	1.3	2007-07-01
5225	17245	1	red maple	M	5.5	217.8	6.9	M	1.3	2007-07-01
5228	17246	1	red maple	M	8.1	219.6	8.3	M	1.3	2007-07-01
5229	17247	1	red maple	M	8.9	215.3	3.4	M	1.3	2007-07-01
5230	17248	1	red maple	M	10.8	218.7	3.8	M	1.3	2007-07-01
5231	17249	1	red maple	M	11	216.9	7.8	M	1.3	2007-07-01
5233	17250	1	red maple	M	12	218.1	12.4	M	1.3	2007-07-01
5232	17251	1	red maple	M	12.1	218.2	6.5	M	1.3	2007-07-01
5234	17252	1	red maple	M	12.7	217.4	7.4	M	1.3	2007-07-01
5235	17253	1	red maple	M	13.8	219.4	7.9	M	1.3	2007-07-01
5236	17254	1	red maple	M	15.1	217.3	4	M	1.3	2007-07-01
5237	17255	1	black cherry	M	16.8	218.8	4.7	M	1.3	2007-07-01
5238	17256	1	black cherry	M	19.6	216.3	5.8	M	1.3	2007-07-01
5239	17257	1	black cherry	M	20.5	218.6	10	M	1.3	2007-07-01
5240	17258	1	red maple	M	21.3	218	3.8	M	1.3	2007-07-01
5241	17259	1	black cherry	M	22.1	216.1	9.2	M	1.3	2007-07-01
5242	17260	1	black cherry	M	24.1	218.3	7.4	M	1.3	2007-07-01
5243	17261	1	red maple	M	24.3	216.8	7.9	M	1.3	2007-07-01
5244	17262	1	red maple	M	26.7	217.4	9.4	M	1.3	2007-07-01
5245	17263	1	red maple	M	27.6	217.4	9.3	M	1.3	2007-07-01
5246	17264	1	red maple	M	29.7	216.2	3.2	M	1.3	2007-07-01
5247	17265	1	black cherry	M	30.6	218.3	23	M	1.3	2007-07-01
5248	17266	1	red maple	M	31	219.3	10.4	M	1.3	2007-07-01
5249	17267	1	red maple	M	31.4	217.5	6	M	1.3	2007-07-01
5250	17268	1	black/red oak hybrid	M	33.6	216.7	47.8	M	1.3	2007-07-01
5251	17269	1	black cherry	M	34.6	217.9	17.4	M	1.3	2007-07-01
5252	17270	1	shagbark hickory	M	39	216.7	7.6	M	1.3	2007-07-01
5253	17271	1	american elm	M	39.6	219.4	4.7	M	1.3	2007-07-01
5255	17272	1	black cherry	M	41.6	215.3	5.1	M	1.3	2007-07-01
5256	17273	1	black cherry	M	42.2	215.1	3.6	M	1.3	2007-07-01
5257	17274	1	black cherry	M	42.9	218.8	16	M	1.3	2007-07-01
5258	17275	1	black oak	M	45.2	220	34.3	M	1.3	2007-07-01
5259	17276	1	black cherry	M	49.6	216.8	17.8	M	1.3	2007-07-01
5260	17277	1	sassafras	M	54.1	216.3	6.9	M	1.3	2007-07-01
5261	17278	1	sassafras	M	56.6	217.4	6.8	M	1.3	2007-07-01
5263	17279	1	sassafras	M	57.2	215.4	5.4	M	1.3	2007-07-01
5262	17280	1	black oak	M	57.7	215.9	46.9	M	1.3	2007-07-01
5265	17281	1	sassafras	M	58.8	218.3	18.7	M	1.3	2007-07-01
5264	17282	1	black cherry	M	59.1	216.3	21	M	1.3	2007-07-01
5266	17283	1	shagbark hickory	M	63.8	217.3	14.9	M	1.3	2007-07-01
5267	17284	1	black cherry	M	65.4	218.9	12.4	M	1.3	2007-07-01
5268	17285	1	black oak	M	68.1	217.1	30.4	M	1.3	2007-07-01
5269	17286	1	black cherry	M	70.1	220	14.3	M	1.3	2007-07-01
5271	17287	1	black/red oak hybrid	M	72	217.7	45.6	M	1.3	2007-07-01
5270	17288	1	shagbark hickory	M	72.7	219.6	10.7	M	1.3	2007-07-01
5272	17289	1	black oak	M	76.1	216.3	36.9	M	1.3	2007-07-01
5273	17290	1	black cherry	M	77.2	215.4	5.1	M	1.3	2007-07-01
5274	17291	1	black cherry	M	77.5	219.9	4.3	M	1.3	2007-07-01
5275	17292	1	black oak	M	80.2	217.2	36.6	M	1.3	2007-07-01
5276	17293	1	black oak	M	81.5	217.2	35	M	1.3	2007-07-01
5278	17294	1	witch hazel	M	82.7	219.8	3.8	M	1.3	2007-07-01
5277	17295	1	black cherry	M	83.6	215.3	26.4	M	1.3	2007-07-01
5279	17296	1	black oak	M	86.4	217	35.9	M	1.3	2007-07-01
5280	17297	1	witch hazel	M	87.6	217.9	5	M	1.3	2007-07-01
5281	17298	1	witch hazel	M	89.1	216.7	4.1	M	1.3	2007-07-01
5284	17299	1	black cherry	M	89.9	219.4	7.4	M	1.3	2007-07-01
5282	17300	1	shagbark hickory	M	91.8	216.1	21.2	M	1.3	2007-07-01
5291	17301	1	black cherry	M	95.4	218.7	6.5	M	1.3	2007-07-01
5285	17302	1	black cherry	M	95.5	219.9	14.8	M	1.3	2007-07-01
5289	17303	1	witch hazel	M	98.4	218.7	4.5	M	1.3	2007-07-01
5286	17304	1	red maple	M	98.9	215.1	6	M	1.3	2007-07-01
5287	17305	1	black cherry	M	99.8	215.3	7	M	1.3	2007-07-01
5288	17306	1	flowering dogwood	M	100	217.7	3.2	M	1.3	2007-07-01
5160	17307	1	red maple	M	1.7	212.6	10.2	M	1.3	2007-07-01
5161	17308	1	red maple	M	2.3	210.1	7.5	M	1.3	2007-07-01
5163	17309	1	red maple	M	5.3	213.6	7.5	M	1.3	2007-07-01
5162	17310	1	red maple	M	6.4	210.8	7.6	M	1.3	2007-07-01
5164	17311	1	red maple	M	8.7	213.9	14.4	M	1.3	2007-07-01
5167	17312	1	red maple	M	9.3	214.8	5.3	M	1.3	2007-07-01
5165	17313	1	red maple	M	10	211.9	4.3	M	1.3	2007-07-01
5166	17314	1	black cherry	M	10.8	209.8	3.2	M	1.3	2007-07-01
5168	17315	1	red maple	M	11.2	215	12	M	1.3	2007-07-01
5169	17316	1	red maple	M	12.8	214.9	5.9	M	1.3	2007-07-01
5170	17317	1	black/red oak hybrid	M	13.4	213.2	71.4	M	1.3	2007-07-01
5171	17318	1	sassafras	M	14	212.6	11.8	M	1.3	2007-07-01
5172	17319	1	black cherry	M	16.8	214	5	M	1.3	2007-07-01
5173	17320	1	red maple	M	18.2	212.1	5.9	M	1.3	2007-07-01
5174	17321	1	black cherry	M	19.9	213.8	13	M	1.3	2007-07-01
5175	17322	1	red maple	M	20.6	214.2	4.3	M	1.3	2007-07-01
5176	17323	1	red maple	M	20.9	212.1	3.9	M	1.3	2007-07-01
5177	17324	1	red maple	M	21.2	212.2	5.2	M	1.3	2007-07-01
5178	17325	1	red maple	M	21.9	212.1	7	M	1.3	2007-07-01
5179	17326	1	serviceberry	M	22	213	3.6	M	1.3	2007-07-01
5180	17327	1	red maple	M	22.7	214.3	3.2	M	1.3	2007-07-01
5182	17328	1	red maple	M	26	213.2	15.8	M	1.3	2007-07-01
5181	17329	1	red maple	M	26.4	213.1	5.6	M	1.3	2007-07-01
5190	17330	1	black cherry	M	27.1	212.7	4.5	M	1.3	2007-07-01
5183	17331	1	red maple	M	27.4	213.3	4.2	M	1.3	2007-07-01
5184	17332	1	black cherry	M	29.5	212.9	9.8	M	1.3	2007-07-01
5185	17333	1	red maple	M	32.8	212.8	4.1	M	1.3	2007-07-01
5186	17334	1	black cherry	M	33	212.9	5.1	M	1.3	2007-07-01
5187	17335	1	black oak	M	34.9	212.3	46.4	M	1.3	2007-07-01
5189	17336	1	red maple	M	35.2	211.5	4.3	M	1.3	2007-07-01
5188	17337	1	shagbark hickory	M	36.6	213.9	24.4	M	1.3	2007-07-01
5191	17338	1	red maple	M	40.6	213.5	5.1	M	1.3	2007-07-01
5192	17339	1	red maple	M	40.6	212.7	4.7	M	1.3	2007-07-01
5193	17340	1	black cherry	M	40.9	211.8	7.8	M	1.3	2007-07-01
5194	17341	1	black/red oak hybrid	M	45	212	55	M	1.3	2007-07-01
5195	17342	1	black cherry	M	46.1	211.7	14.4	M	1.3	2007-07-01
5196	17343	1	white oak	M	50.5	211	18.4	M	1.3	2007-07-01
5197	17344	1	red maple	M	51.3	212.3	6.5	M	1.3	2007-07-01
5198	17345	1	sassafras	M	51.5	213.7	7.4	M	1.3	2007-07-01
5199	17346	1	sassafras	M	54.2	213.2	10.6	M	1.3	2007-07-01
5200	17347	1	red maple	M	54.7	211.9	4.8	M	1.3	2007-07-01
5201	17348	1	sassafras	M	58.4	213	7.7	M	1.3	2007-07-01
5202	17349	1	sassafras	M	59.3	212.3	6.1	M	1.3	2007-07-01
5203	17350	1	sassafras	M	60.9	212.4	5.2	M	1.3	2007-07-01
5204	17351	1	sassafras	M	61.2	211.6	6.7	M	1.3	2007-07-01
5205	17352	1	black cherry	M	67.1	214	14.6	M	1.3	2007-07-01
5206	17353	1	black oak	M	69.2	214.7	46.9	M	1.3	2007-07-01
5208	17354	1	black cherry	M	72.8	212.3	5.8	M	1.3	2007-07-01
5207	17355	1	black oak	M	73.3	213.9	40.1	M	1.3	2007-07-01
5211	17356	1	black cherry	M	75.7	214.4	26.4	M	1.3	2007-07-01
5209	17357	1	black cherry	M	77	211.7	6.6	M	1.3	2007-07-01
5210	17358	1	black cherry	M	77.5	210.8	5.7	M	1.3	2007-07-01
5212	17359	1	black cherry	M	78.1	214.6	3.3	M	1.3	2007-07-01
5213	17360	1	black cherry	M	79.3	215	7.8	M	1.3	2007-07-01
5214	17361	1	black cherry	M	79.5	212	5.9	M	1.3	2007-07-01
5215	17362	1	black cherry	M	81.8	213.8	5.8	M	1.3	2007-07-01
5216	17363	1	black/red oak hybrid	M	85.9	211.6	47.7	M	1.3	2007-07-01
19823	17364	1	witch hazel	M	86.7	214.9	4.9	M	1.3	2007-07-01
5219	17365	1	red maple	M	88.8	211.5	6.2	M	1.3	2007-07-01
5218	17366	1	black cherry	M	89.1	212	11.8	M	1.3	2007-07-01
5220	17367	1	black cherry	M	93	213.1	9.1	M	1.3	2007-07-01
5221	17368	1	red maple	M	93.2	214.4	6.4	M	1.3	2007-07-01
5222	17369	1	sassafras	M	95.2	212.8	12.9	M	1.3	2007-07-01
5223	17370	1	red maple	M	97.6	214.1	7.2	M	1.3	2007-07-01
5356	17371	1	hophornbeam	M	2.9	228.1	11.3	M	1.3	2007-07-01
5357	17372	1	red maple	M	3.5	229.4	4.1	M	1.3	2007-07-01
5358	17373	1	red maple	M	7.2	227.7	72.7	M	1.3	2007-07-01
5359	17374	1	serviceberry	M	9.7	225.6	4.5	M	1.3	2007-07-01
5360	17375	1	black cherry	M	11.2	225.4	3.8	M	1.3	2007-07-01
5361	17376	1	black cherry	M	12.6	228.2	4.3	M	1.3	2007-07-01
5362	17377	1	american elm	M	16.2	226.9	5.1	M	1.3	2007-07-01
5363	17378	1	red maple	M	19.2	230	36.7	M	1.3	2007-07-01
5365	17379	1	black cherry	M	26.2	229.9	5.4	M	1.3	2007-07-01
5364	17380	1	black cherry	M	26.4	228.1	4.9	M	1.3	2007-07-01
5367	17381	1	black cherry	M	28.1	226.3	5.2	M	1.3	2007-07-01
5368	17382	1	serviceberry	M	28.6	226.4	4.6	M	1.3	2007-07-01
5369	17383	1	black/red oak hybrid	M	28.9	226.1	36.8	M	1.3	2007-07-01
5366	17384	1	black cherry	M	29.2	229.5	10.1	M	1.3	2007-07-01
5370	17385	1	black cherry	M	31.9	225.9	7.3	M	1.3	2007-07-01
5371	17386	1	shagbark hickory	M	34.3	226.9	12.7	M	1.3	2007-07-01
5372	17387	1	black cherry	M	36.4	228.4	12.6	M	1.3	2007-07-01
5373	17388	1	black cherry	M	39.1	230.2	10	M	1.3	2007-07-01
5374	17389	1	black cherry	M	39.5	226.9	3.2	M	1.3	2007-07-01
5375	17390	1	black cherry	M	43	228.1	10.8	M	1.3	2007-07-01
5376	17391	1	black cherry	M	49.1	228.8	8	M	1.3	2007-07-01
5377	17392	1	black cherry	M	51.3	228.6	3.7	M	1.3	2007-07-01
5378	17393	1	black cherry	M	53.6	225.2	4.6	M	1.3	2007-07-01
5379	17394	1	black oak	M	54.4	227.4	53.9	M	1.3	2007-07-01
5381	17395	1	black cherry	M	55.5	225.4	23	M	1.3	2007-07-01
5382	17396	1	red maple	M	55.7	226	5.5	M	1.3	2007-07-01
5383	17397	1	red maple	M	57.2	227.9	8.6	M	1.3	2007-07-01
5380	17398	1	shagbark hickory	M	57.5	230	31.5	M	1.3	2007-07-01
5384	17399	1	black/red oak hybrid	M	58.6	226.9	47.3	M	1.3	2007-07-01
5385	17400	1	black oak	M	63.3	226.6	53	M	1.3	2007-07-01
5386	17401	1	black cherry	M	64.1	229.3	5.8	M	1.3	2007-07-01
5387	17402	1	black cherry	M	67.7	228.7	13.4	M	1.3	2007-07-01
5388	17403	1	black cherry	M	73	227.3	7.3	M	1.3	2007-07-01
5390	17404	1	black cherry	M	76.1	228.6	7.2	M	1.3	2007-07-01
5391	17405	1	sassafras	M	78	229.3	21.5	M	1.3	2007-07-01
5392	17406	1	black cherry	M	80.9	226.2	12.3	M	1.3	2007-07-01
5393	17407	1	witch hazel	M	81	229.9	4.9	M	1.3	2007-07-01
5394	17408	1	black oak	M	81	229.7	60.4	M	1.3	2007-07-01
5395	17409	1	shagbark hickory	M	84.6	228.8	14.5	M	1.3	2007-07-01
5396	17410	1	witch hazel	M	85.4	227.3	4.1	M	1.3	2007-07-01
5397	17411	1	black cherry	M	91.1	228	7.8	M	1.3	2007-07-01
5399	17412	1	black cherry	M	92.8	228.8	6.6	M	1.3	2007-07-01
8626	17413	1	white oak	M	94.7	225.3	15.7	M	1.3	2007-07-01
5400	17414	1	witch hazel	M	99.8	226.3	6	M	1.3	2007-07-01
5292	17415	1	white oak	M	1.1	223.8	31.5	M	1.3	2007-07-01
5293	17416	1	red maple	M	4.6	220.8	10.4	M	1.3	2007-07-01
5294	17417	1	red maple	M	6.6	221.7	6	M	1.3	2007-07-01
5295	17418	1	black cherry	M	12.1	222.7	5.9	M	1.3	2007-07-01
5296	17419	1	black cherry	M	13.2	222.7	3.3	M	1.3	2007-07-01
5297	17420	1	red maple	M	13.2	222.7	9.5	M	1.3	2007-07-01
5300	17421	1	red maple	M	14	225	4.9	M	1.3	2007-07-01
5298	17422	1	serviceberry	M	14.3	221.1	5.1	M	1.3	2007-07-01
5299	17423	1	red maple	M	15.6	224.1	9.3	M	1.3	2007-07-01
5301	17424	1	red maple	M	17.1	222.9	4.6	M	1.3	2007-07-01
5302	17425	1	black cherry	M	17.6	221.8	4.3	M	1.3	2007-07-01
5304	17426	1	black cherry	M	18.7	223.5	6.1	M	1.3	2007-07-01
5303	17427	1	red maple	M	19.5	221.7	16.4	M	1.3	2007-07-01
5305	17428	1	red maple	M	20.4	221.9	9.8	M	1.3	2007-07-01
5306	17429	1	black cherry	M	22.3	224.2	7.8	M	1.3	2007-07-01
5307	17430	1	black cherry	M	23.1	221.2	6.9	M	1.3	2007-07-01
5308	17431	1	red maple	M	25	218.9	3.7	M	1.3	2007-07-01
5309	17432	1	black cherry	M	25.4	222.3	10.8	M	1.3	2007-07-01
5310	17433	1	black cherry	M	26.9	223.8	6.5	M	1.3	2007-07-01
5311	17434	1	black cherry	M	28.2	225	3.8	M	1.3	2007-07-01
5313	17435	1	white oak	M	31.6	222	20.2	M	1.3	2007-07-01
5312	17436	1	black cherry	M	33.1	224.3	9.6	M	1.3	2007-07-01
5314	17437	1	red maple	M	33.4	222.7	6	M	1.3	2007-07-01
5315	17438	1	shagbark hickory	M	33.7	221.7	7.1	M	1.3	2007-07-01
5316	17439	1	black cherry	M	36.7	224.4	10.9	M	1.3	2007-07-01
5317	17440	1	sassafras	M	37.3	221.5	5.6	M	1.3	2007-07-01
5318	17441	1	black cherry	M	37.6	220.7	3.7	M	1.3	2007-07-01
5319	17442	1	black/red oak hybrid	M	38.2	222.1	47.9	M	1.3	2007-07-01
5320	17443	1	shagbark hickory	M	39.7	223.3	6.1	M	1.3	2007-07-01
5321	17444	1	sassafras	M	40.7	221.9	4.9	M	1.3	2007-07-01
5322	17445	1	shagbark hickory	M	41.7	223.6	13	M	1.3	2007-07-01
5323	17446	1	shagbark hickory	M	42.2	224.9	14.5	M	1.3	2007-07-01
5324	17447	1	red maple	M	46.6	220.8	7.5	M	1.3	2007-07-01
5325	17448	1	sassafras	M	48.5	221.4	6.1	M	1.3	2007-07-01
5326	17449	1	white oak	M	52.9	222.7	15.1	M	1.3	2007-07-01
5327	17450	1	black cherry	M	55.7	224.2	4.1	M	1.3	2007-07-01
5328	17451	1	sassafras	M	56.6	223.5	6.6	M	1.3	2007-07-01
5329	17452	1	black cherry	M	57.7	221.6	4.6	M	1.3	2007-07-01
5330	17453	1	red maple	M	58.1	224.7	6.1	M	1.3	2007-07-01
5331	17454	1	sassafras	M	60.4	222.2	10.4	M	1.3	2007-07-01
5332	17455	1	black cherry	M	63.2	224	12.8	M	1.3	2007-07-01
5333	17456	1	black/red oak hybrid	M	64.9	221.9	39.7	M	1.3	2007-07-01
5334	17457	1	black cherry	M	66.4	224.1	5.8	M	1.3	2007-07-01
5335	17458	1	black cherry	M	68.1	221.4	12.5	M	1.3	2007-07-01
5336	17459	1	black cherry	M	69	220.9	20.2	M	1.3	2007-07-01
5337	17460	1	sassafras	M	72.6	223.8	15.7	M	1.3	2007-07-01
5339	17461	1	black cherry	M	76.6	220.1	3.6	M	1.3	2007-07-01
5338	17462	1	black cherry	M	77.3	221.4	7.8	M	1.3	2007-07-01
5340	17463	1	black cherry	M	78.2	223.2	10.5	M	1.3	2007-07-01
5342	17464	1	black cherry	M	82.3	220.9	7.8	M	1.3	2007-07-01
5341	17465	1	black cherry	M	83.1	224	7.5	M	1.3	2007-07-01
5343	17466	1	black cherry	M	85.8	224.5	9.1	M	1.3	2007-07-01
5345	17467	1	witch hazel	M	87.9	223.8	3.5	M	1.3	2007-07-01
19834	17468	1	witch hazel	M	88	224.8	5	M	1.3	2007-07-01
5347	17469	1	black/red oak hybrid	M	88.6	224.3	44.8	M	1.3	2007-07-01
5348	17470	1	black cherry	M	89.1	223.6	9.4	M	1.3	2007-07-01
5349	17471	1	black cherry	M	92.1	221.5	13.9	M	1.3	2007-07-01
5350	17472	1	black cherry	M	93.2	224.9	13.9	M	1.3	2007-07-01
5352	17473	1	black cherry	M	94.5	222.3	4.5	M	1.3	2007-07-01
5351	17474	1	black cherry	M	94.6	222.5	6.5	M	1.3	2007-07-01
5355	17475	1	black cherry	M	97.7	223.8	8.1	M	1.3	2007-07-01
5354	17476	1	black oak	M	98.3	222.2	55.4	M	1.3	2007-07-01
5353	17477	1	black cherry	M	98.4	222	9.5	M	1.3	2007-07-01
5470	17478	1	red maple	M	2	235.3	14.4	M	1.3	2007-07-01
5474	17479	1	red maple	M	3.9	238.9	3.7	M	1.3	2007-07-01
5475	17480	1	red maple	M	4.8	240	17.7	M	1.3	2007-07-01
5471	17481	1	american elm	M	7	235.2	4.9	M	1.3	2007-07-01
5472	17482	1	red maple	M	7.9	237.1	11.4	M	1.3	2007-07-01
5473	17483	1	red maple	M	8	239.6	13.5	M	1.3	2007-07-01
5476	17484	1	red maple	M	9.4	236.4	9.9	M	1.3	2007-07-01
5477	17485	1	red maple	M	17.2	239.5	12.5	M	1.3	2007-07-01
5478	17486	1	black cherry	M	22.7	237.3	7.1	M	1.3	2007-07-01
5479	17487	1	black cherry	M	24	236.4	4.5	M	1.3	2007-07-01
5481	17488	1	black cherry	M	27.7	237.1	6.1	M	1.3	2007-07-01
5482	17489	1	white oak	M	28.1	235.8	10.3	M	1.3	2007-07-01
5480	17490	1	white oak	M	28.3	238.7	8.2	M	1.3	2007-07-01
5484	17491	1	black cherry	M	29.5	239.6	13.5	M	1.3	2007-07-01
5483	17492	1	black/red oak hybrid	M	30.4	237.7	33.7	M	1.3	2007-07-01
5486	17493	1	black cherry	M	32.9	236.4	5.6	M	1.3	2007-07-01
5485	17494	1	black cherry	M	33.1	238.1	7.6	M	1.3	2007-07-01
